id,date,decision,confidence_rate,starting_price,ending_price,before_total,after_total,result_rate,max_opposite_price_move_rate,max_opposite_price_move_rate_time,max_take_profit_rate,take_profit_rate_time,trade_state,control_state
222,2024-02-07 00:00:00+03:00,DOWN,0.65,43098.96,42800.00,75560.39238931263182293839907,76084.52417598936147975113106,1.0069,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
226,2024-02-07 04:00:00+03:00,UP,0.64,42799.99,42918.03,76084.52417598936147975113106,76294.36107627213687827505181,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
228,2024-02-07 12:00:00+03:00,UP,0.65,42928.28,43071.08,76312.58225746409255291814049,76566.43442080177746404331742,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
233,2024-02-08 08:00:00+03:00,UP,0.61,44513.25,44698.97,79130.14572612887163965533716,79460.29575256496997084698884,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
234,2024-02-08 12:00:00+03:00,DOWN,0.76,44698.97,45432.30,79460.29575256496997084698884,78156.67245466283778684540620,-0.0164,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
229,2024-02-08 16:00:00+03:00,DOWN,0.63,45432.30,45284.14,78156.67245466283778684540620,78411.55042894287304912574455,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
230,2024-02-08 20:00:00+03:00,UP,0.62,45284.13,45288.65,78411.55042894287304912574455,78419.37701648996342684045493,1.0001,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
231,2024-02-09 00:00:00+03:00,UP,0.65,45288.66,46060.74,78419.39433194913840555221314,79756.28630393089478298000087,1.0171,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
235,2024-02-09 04:00:00+03:00,UP,0.70,46060.74,46202.00,79756.28630393089478298000087,80000.88448023664406527645887,1.0031,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
237,2024-02-09 16:00:00+03:00,DOWN,0.77,47159.99,47509.48,81659.68815374042967300110704,81054.53017103409867576346647,-0.0074,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
238,2024-02-09 20:00:00+03:00,DOWN,0.65,47509.48,47132.77,81054.53017103409867576346647,81697.22405151290533313262428,1.0079,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
239,2024-02-10 00:00:00+03:00,DOWN,0.65,47132.78,47376.62,81697.22405151290533313262428,81274.56595426676566480771200,-0.0052,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
245,2024-02-11 00:00:00+03:00,DOWN,0.63,47751.08,48519.61,81274.56595426676566480771200,79966.49203902060500380539183,-0.0161,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
250,2024-02-11 04:00:00+03:00,DOWN,0.83,48519.60,48179.52,79966.49203902060500380539183,80526.98727419628920873894727,1.0070,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
251,2024-02-11 08:00:00+03:00,DOWN,0.64,48179.51,48411.71,80526.98727419628920873894727,80138.88937853341554409874683,-0.0048,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
252,2024-02-11 12:00:00+03:00,DOWN,0.61,48411.71,48150.43,80138.88937853341554409874683,80571.40227710327004445335359,1.0054,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
256,2024-02-12 04:00:00+03:00,UP,0.69,48145.00,48203.98,80571.40227710327004445335359,80670.10621949196151536875205,1.0012,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
258,2024-02-12 12:00:00+03:00,UP,0.81,47903.04,49917.80,80166.47847411297183654067453,83538.21050136017475179174605,1.0421,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
253,2024-02-12 16:00:00+03:00,DOWN,0.66,49917.80,49532.03,83538.21050136017475179174605,84183.80256401337089853696923,1.0077,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
254,2024-02-12 20:00:00+03:00,UP,0.61,49532.02,49917.27,84183.80256401337089853696923,84838.56709689101552394617661,1.0078,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
261,2024-02-13 12:00:00+03:00,DOWN,0.65,49988.12,48727.47,84958.98258593548306894356101,87101.56249086008448885820673,1.0252,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
264,2024-02-14 00:00:00+03:00,DOWN,0.65,49699.60,49518.61,87101.56249086008448885820673,87418.75844002709522318279783,1.0036,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
265,2024-02-14 04:00:00+03:00,UP,0.72,49518.61,49838.93,87418.75844002709522318279783,87984.24233998934131898172904,1.0065,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
267,2024-02-14 12:00:00+03:00,DOWN,0.69,51555.12,51590.00,91013.95579614633160104081927,90952.37962721937373446531128,-0.0007,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
268,2024-02-14 16:00:00+03:00,DOWN,0.63,51590.00,51678.00,90952.37962721937373446531128,90797.23697540322128459841948,-0.0017,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
270,2024-02-15 00:00:00+03:00,DOWN,0.74,51795.17,52343.32,90797.23697540322128459841948,89836.32680852728911279258075,-0.0106,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
271,2024-02-15 04:00:00+03:00,DOWN,0.64,52343.32,51776.61,89836.32680852728911279258075,90808.96562405638623565583595,1.0108,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
272,2024-02-15 08:00:00+03:00,UP,0.69,51776.60,52330.00,90808.96562405638623565583595,91779.55236741830656535712842,1.0107,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
274,2024-02-15 16:00:00+03:00,UP,0.60,51948.24,52002.01,91109.99834655483221576051582,91204.30345893388978014078054,1.0010,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
275,2024-02-16 00:00:00+03:00,UP,0.76,51880.01,52280.25,90990.33240239223043748888737,91692.29777673840859571014740,1.0077,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
281,2024-02-16 08:00:00+03:00,UP,0.67,51732.00,52213.86,90730.74341814033700055522583,91575.85893703512364686867864,1.0093,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
282,2024-02-16 12:00:00+03:00,DOWN,0.67,52213.87,51888.01,91575.87647564631558615905995,92147.38965994684930252419035,1.0062,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
278,2024-02-16 20:00:00+03:00,UP,0.80,51756.29,52124.11,92147.38965994684930252419035,92802.25987697209686394048291,1.0071,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
283,2024-02-17 16:00:00+03:00,UP,0.63,50984.56,51394.43,90773.39424755792455517006213,91503.13068345629391517684759,1.0080,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
284,2024-02-17 20:00:00+03:00,DOWN,0.60,51394.44,51642.64,91503.14848755115078124072167,91061.25085320373507588613571,-0.0048,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
285,2024-02-18 00:00:00+03:00,DOWN,0.74,51642.64,51479.99,91061.25085320373507588613571,91348.05091709035255923115601,1.0032,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
294,2024-02-18 04:00:00+03:00,UP,0.70,51479.99,51671.10,91348.05091709035255923115601,91687.16376483498376987425572,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
289,2024-02-18 08:00:00+03:00,UP,0.66,51671.10,51832.01,91687.16376483498376987425572,91972.68858473236542496598913,1.0031,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
291,2024-02-18 16:00:00+03:00,UP,0.75,51774.00,51758.12,91869.75343587743341445159316,91841.57536030742272100272904,-0.0003,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
292,2024-02-18 20:00:00+03:00,UP,0.75,51758.13,52137.67,91841.59310468750459171648777,92515.06330631482566171534738,1.0073,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
293,2024-02-19 00:00:00+03:00,UP,0.61,52137.68,52063.81,92515.08105069490753242910611,92384.00331503012856989336348,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
298,2024-02-19 08:00:00+03:00,DOWN,0.63,52394.04,52336.22,92969.97597847374515034792271,93072.57398410712161730090280,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
297,2024-02-19 16:00:00+03:00,UP,0.71,52127.99,51820.61,93072.57398410712161730090280,92523.75850529746778175639110,-0.0059,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
300,2024-02-19 20:00:00+03:00,UP,0.62,51820.61,51774.73,92523.75850529746778175639110,92441.84148347501050420163088,-0.0009,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
302,2024-02-20 04:00:00+03:00,UP,0.76,51580.23,51839.28,92094.56901737937099931059200,92557.09309111754793371688311,1.0050,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
303,2024-02-20 08:00:00+03:00,UP,0.60,51839.28,52286.80,92557.09309111754793371688311,93356.12329177112423823532896,1.0086,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
301,2024-02-20 12:00:00+03:00,DOWN,0.67,52286.80,51680.00,93356.12329177112423823532896,94439.54196748749468331441580,1.0116,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
304,2024-02-20 16:00:00+03:00,UP,0.71,51679.99,52101.11,94439.54196748749468331441580,95209.09281131212262463246494,1.0082,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
306,2024-02-21 00:00:00+03:00,DOWN,0.71,52258.82,52001.99,95497.29062566333385332088993,95966.61942320199075436741957,1.0049,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
308,2024-02-21 04:00:00+03:00,DOWN,0.73,52002.00,51568.64,95966.61942320199075436741957,96766.35970613800888277233986,1.0083,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
310,2024-02-21 12:00:00+03:00,UP,0.64,50965.53,51156.00,96766.35970613800888277233986,97127.99802390352817692863819,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
311,2024-02-21 16:00:00+03:00,UP,0.65,51156.00,51058.00,97127.99802390352817692863819,96941.92906217191222256670593,-0.0019,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
307,2024-02-21 20:00:00+03:00,UP,0.62,51057.99,51849.39,96941.91007554316409848973022,98444.51187466970355034721174,1.0155,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
314,2024-02-22 04:00:00+03:00,DOWN,0.67,51586.10,51827.63,97944.61292636034472765381231,97486.02888220690389645955213,-0.0047,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
313,2024-02-22 08:00:00+03:00,DOWN,0.79,51827.63,51622.04,97486.02888220690389645955213,97872.73675748294714543839062,1.0040,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
315,2024-02-22 12:00:00+03:00,DOWN,0.74,51622.05,51602.40,97872.73675748294714543839062,97909.99214112781479233361978,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
317,2024-02-22 20:00:00+03:00,DOWN,0.63,51509.99,51288.42,97909.99214112781479233361978,98331.15155037463642680758029,1.0043,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
318,2024-02-23 00:00:00+03:00,UP,0.60,51288.42,51100.00,98331.15155037463642680758029,97969.90907936224047084833874,-0.0037,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
323,2024-02-23 04:00:00+03:00,UP,0.67,51100.00,50915.96,97969.90907936224047084833874,97617.06402912807556407231275,-0.0036,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
324,2024-02-23 08:00:00+03:00,UP,0.69,50915.95,51218.95,97617.04485693451795893719125,98197.96232172995355311854246,1.0060,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
320,2024-02-23 16:00:00+03:00,UP,0.61,50911.10,51099.09,97607.74634305907946840326533,97968.16440974849840355228254,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
321,2024-02-23 20:00:00+03:00,DOWN,0.74,51099.09,50744.15,97968.16440974849840355228254,98648.66224788213506955468781,1.0070,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
322,2024-02-24 00:00:00+03:00,UP,0.60,50744.15,50849.97,98648.66224788213506955468781,98854.38057086263405383288100,1.0021,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
326,2024-02-24 16:00:00+03:00,UP,0.64,51099.35,51557.07,99339.18529005443935244652510,100229.0113228897634413126618,1.0090,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
328,2024-02-25 00:00:00+03:00,DOWN,0.60,51568.21,51624.99,100250.6679295614961826173214,100140.2853328989301995582039,-0.0011,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
333,2024-02-25 12:00:00+03:00,UP,0.63,51645.00,51524.02,100140.2853328989301995582039,99905.70363632473884365651833,-0.0023,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
334,2024-02-25 16:00:00+03:00,UP,0.75,51524.02,51672.96,99905.70363632473884365651833,100194.5001141538019991202070,1.0029,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
336,2024-02-26 00:00:00+03:00,DOWN,0.64,51728.85,51555.59,100302.8715062973923023219362,100638.8247609547273521113728,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
338,2024-02-26 04:00:00+03:00,UP,0.73,51555.60,51293.26,100638.8247609547273521113728,100126.7254101996422949390599,-0.0051,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
339,2024-02-26 08:00:00+03:00,UP,0.75,51293.26,51090.01,100126.7254101996422949390599,99729.97236818938446971121586,-0.0040,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
340,2024-02-26 12:00:00+03:00,UP,0.79,51090.01,52842.32,99729.97236818938446971121586,103150.5594434415118484320198,1.0343,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
341,2024-02-26 16:00:00+03:00,DOWN,0.64,52842.33,54487.11,103150.5789638863832018305550,99939.8952323359189175587059,-0.0311,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
342,2024-02-26 20:00:00+03:00,DOWN,0.64,54487.10,54476.47,99939.8952323359189175587059,99959.39271130469741408529015,1.0002,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
344,2024-02-27 04:00:00+03:00,UP,0.68,55667.60,56059.08,99959.39271130469741408529015,100662.3528363796344141295908,1.0070,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
345,2024-02-27 08:00:00+03:00,UP,0.69,56059.09,56527.79,100662.3707928557015168423741,101503.9908261208056650000417,1.0084,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
348,2024-02-28 00:00:00+03:00,DOWN,0.62,57037.35,56916.40,102418.9810205960914975906563,102636.1645986276988087058043,1.0021,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
350,2024-02-28 08:00:00+03:00,UP,0.62,58241.09,58941.11,102636.1645986276988087058043,103869.7845041330964879056654,1.0120,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
351,2024-02-28 12:00:00+03:00,UP,0.75,58941.11,60966.22,103869.7845041330964879056654,107438.5625488147282900319342,1.0344,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
353,2024-02-28 20:00:00+03:00,UP,0.78,60951.10,62432.10,107411.9171201537734417283115,110021.8298084390995222617166,1.0243,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
354,2024-02-29 00:00:00+03:00,DOWN,0.74,62432.11,61561.33,110021.8474310771027992777904,111556.3915031264588049542783,1.0140,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
356,2024-02-29 08:00:00+03:00,DOWN,0.66,62707.17,62936.02,111556.3915031264588049542783,111149.2661266266025668635817,-0.0037,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
357,2024-02-29 12:00:00+03:00,DOWN,0.72,62936.02,62768.02,111149.2661266266025668635817,111445.9654843119673107929417,1.0027,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
358,2024-02-29 16:00:00+03:00,DOWN,0.72,62768.01,61600.00,111445.9654843119673107929417,113519.7926160838877673866630,1.0186,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
359,2024-02-29 20:00:00+03:00,DOWN,0.68,61599.99,61130.98,113519.7926160838877673866630,114384.1096059871248328761545,1.0076,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
360,2024-03-01 00:00:00+03:00,UP,0.60,61130.99,61105.91,114384.1096059871248328761545,114337.1816326479370151946719,-0.0004,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
365,2024-03-01 04:00:00+03:00,UP,0.84,61105.92,61434.00,114337.2003439610706626498878,114951.0811052497763733732052,1.0054,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
361,2024-03-01 12:00:00+03:00,UP,0.66,61863.71,61263.99,115755.1249419157411714557361,114632.9700706646359872476530,-0.0097,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
362,2024-03-01 16:00:00+03:00,UP,0.66,61263.98,62215.50,114632.9513593515023397924371,116413.3702266443249984959575,1.0155,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
364,2024-03-02 00:00:00+03:00,DOWN,0.69,62387.90,62307.45,116735.9532650684071264181104,116886.4857792286009036300431,1.0013,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
371,2024-03-02 04:00:00+03:00,DOWN,0.62,62307.45,62011.85,116886.4857792286009036300431,117441.0205129777749498654939,1.0047,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
372,2024-03-02 08:00:00+03:00,UP,0.60,62011.85,61826.32,117441.0205129777749498654939,117089.6548863149231467593369,-0.0030,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
368,2024-03-02 16:00:00+03:00,UP,0.70,61771.21,62114.77,116985.2849208894406756270115,117635.9353531445442463441533,1.0056,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
370,2024-03-03 00:00:00+03:00,UP,0.69,61987.28,61931.09,117394.4886666612424817885344,117288.0733453537146274440350,-0.0009,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
374,2024-03-03 04:00:00+03:00,UP,0.67,61931.09,61598.00,117288.0733453537146274440350,116657.2515020662176884226916,-0.0054,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
377,2024-03-03 16:00:00+03:00,UP,0.60,62164.63,62730.00,117730.3626163656394379728547,118801.0874821360082404421482,1.0091,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
378,2024-03-03 20:00:00+03:00,DOWN,0.60,62730.00,63113.97,118801.0874821360082404421482,118073.9066506277065812028277,-0.0061,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
373,2024-03-04 00:00:00+03:00,UP,0.67,63113.97,63458.72,118073.9066506277065812028277,118718.8665433076299300884972,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
380,2024-03-04 08:00:00+03:00,UP,0.64,64066.62,65230.00,119856.1286716908798323005304,122032.5853502868746854596606,1.0182,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
382,2024-03-04 16:00:00+03:00,DOWN,0.68,66451.65,67405.26,124318.0538140792702160359567,122534.0358205810781791081445,-0.0144,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
383,2024-03-04 20:00:00+03:00,DOWN,0.68,67405.25,68245.71,122534.0358205810781791081445,121006.1881270295288121610116,-0.0125,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
384,2024-03-05 00:00:00+03:00,DOWN,0.68,68245.71,68113.94,121006.1881270295288121610116,121239.8289728716876967499250,1.0019,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
386,2024-03-05 04:00:00+03:00,DOWN,0.62,68113.95,66129.64,121239.8289728716876967499250,124771.8133171823467998196757,1.0291,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
387,2024-03-05 08:00:00+03:00,UP,0.78,66129.64,66656.31,124771.8133171823467998196757,125765.5215986694443643771272,1.0080,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
